edge_id,transaction_id_a,transaction_id_b,shared_attribute_type,edge_weight,is_true_ring_pair
66469,10165120,14014715,device,2.0,False
66470,10165120,16739124,device,2.0,False
66471,10165252,16019886,card_addr,1.0,False
66472,10168666,12301673,device,2.0,False
66473,10168666,12351503,device,2.0,False
66474,10168666,13618250,device,2.0,False
66475,10168666,13875708,device,2.0,False
66476,10168666,15398911,device,2.0,False
66477,10168666,15423430,device,2.0,False
66478,10169515,10278608,device,2.0,False
66479,10169515,13127847,device,2.0,False
66480,10169515,13166101,device,2.0,False
66481,10169515,14530106,device,2.0,False
66482,10169515,14678856,device,2.0,False
66483,10169515,14773533,device,2.0,False
66484,10169515,15604927,device,2.0,False
66485,10169515,15865560,device,2.0,False
66486,10169515,15947957,device,2.0,False
66487,10169515,16315904,device,2.0,False
66488,10169515,16505656,device,2.0,False
66489,10169515,16656992,device,2.0,False
66490,10170652,10586161,device,2.0,False
66491,10170652,10593585,device,2.0,False
66492,10170652,11212624,device,2.0,False
66493,10170652,11995002,device,2.0,False
66494,10170652,12055804,device,2.0,False
66495,10170652,12151100,device,2.0,False
66496,10170652,14164279,device,2.0,False
66497,10170652,14373811,device,2.0,False
66498,10170652,15116469,device,2.0,False
66499,10170652,15656927,device,2.0,False
66500,10170652,15667876,device,2.0,False
66501,10170652,15975208,device,2.0,False
66502,10170652,16457057,device,2.0,False
66503,10170657,12665547,card_addr,1.0,False
66504,10170671,15944815,card_addr,1.0,False
66505,10171391,14496121,device,2.0,False
66506,10171415,10619813,device,2.0,False
66507,10171415,10985241,device,2.0,False
66508,10171415,11576243,device,2.0,False
66509,10171415,12487172,device,2.0,False
66510,10171415,13820551,device,2.0,False
66511,10171415,15211784,device,2.0,False
66512,10171484,10314224,device,2.0,False
66513,10171484,10850805,device,2.0,False
66514,10171484,12721798,device,2.0,False
66515,10171484,14645639,device,2.0,False
66516,10171484,14842596,device,2.0,False
66517,10171484,14969980,device,2.0,False
66518,10171484,16599965,device,2.0,False
66519,10174969,10568407,device,2.0,False
66520,10174969,11056667,device,2.0,False
66521,10174969,11316876,device,2.0,False
66522,10174969,11524097,device,2.0,False
66523,10174969,11928867,device,2.0,False
66524,10174969,12528616,device,2.0,False
66525,10174969,12903448,device,2.0,False
66526,10174969,14119249,device,2.0,False
66527,10174969,14320488,device,2.0,False
66528,10174969,15604480,device,2.0,False
66529,10174969,16250260,device,2.0,False
66530,10174969,16334270,device,2.0,False
66531,10174969,16702286,device,2.0,False
66532,10176821,11691189,card_addr,1.0,False
66533,10177319,15942344,card_addr,1.0,False
66534,10178141,11699957,card_addr,1.0,True
66535,10178141,11699957,device,2.0,True
66536,10178141,13328344,card_addr,1.0,True
66537,10178141,13328344,device,2.0,True
66538,10178141,14847666,card_addr,1.0,True
66539,10178141,14847666,device,2.0,True
66540,10178651,10939287,device,2.0,False
66541,10178651,11501018,device,2.0,False
66542,10178651,11912121,device,2.0,False
66543,10178651,12366102,device,2.0,False
66544,10178651,12614017,device,2.0,False
66545,10178651,14185851,device,2.0,False
66546,10178651,14903759,device,2.0,False
66547,10178651,15694614,device,2.0,False
66548,10178651,16253053,device,2.0,False
66549,10178651,16535028,device,2.0,False
66550,10179032,11436392,card_addr,1.0,False
66551,10179173,10254523,device,2.0,False
66552,10179173,11727203,device,2.0,False
66553,10179173,12248916,device,2.0,False
66554,10179173,12647338,device,2.0,False
66555,10179173,12992416,device,2.0,False
66556,10179173,13090948,device,2.0,False
66557,10179173,13213869,device,2.0,False
66558,10179173,13696151,device,2.0,False
66559,10179173,13846273,device,2.0,False
66560,10179173,15232827,device,2.0,False
66561,10179173,16166143,device,2.0,False
66562,10179173,16372252,device,2.0,False
66563,10179626,10514598,card_addr,1.0,False
66564,10181072,13793733,card_addr,1.0,False
66565,10184810,10451209,device,2.0,False
66566,10184810,10574782,device,2.0,False
66567,10184810,11287110,device,2.0,False
66568,10184810,12623479,device,2.0,False
66569,10184810,13141683,device,2.0,False
66570,10184810,13252446,device,2.0,False
66571,10184810,13558334,device,2.0,False
66572,10184810,14361047,device,2.0,False
66573,10184810,16130559,device,2.0,False
66574,10184810,16350970,device,2.0,False
66575,10192269,16667201,card_addr,1.0,False
66576,10192827,14499921,device,2.0,False
66577,10192827,15981918,device,2.0,False
66578,10193281,14293486,card_addr,1.0,False
66579,10194046,10277413,device,2.0,False
66580,10194046,10349207,device,2.0,False
66581,10194046,10353178,device,2.0,False
66582,10194046,11086147,device,2.0,False
66583,10194046,11762718,device,2.0,False
66584,10194046,12607208,device,2.0,False
66585,10194046,13864871,device,2.0,False
66586,10194046,14007287,device,2.0,False
66587,10194046,14092546,device,2.0,False
66588,10194046,14155570,device,2.0,False
66589,10194046,14642542,device,2.0,False
66590,10194046,14652196,device,2.0,False
66591,10194046,14754868,device,2.0,False
66592,10194046,14891474,device,2.0,False
66593,10194046,15048762,device,2.0,False
66594,10194046,15516747,device,2.0,False
66595,10194046,15567356,device,2.0,False
66596,10194046,16153963,device,2.0,False
66597,10197301,14297220,card_addr,1.0,False
66598,10198178,14609892,card_addr,1.0,False
66599,10200021,13120044,card_addr,1.0,False
66600,10200170,13362717,card_addr,1.0,False
66601,10201147,10341079,device,2.0,False
66602,10201147,10353127,device,2.0,False
66603,10201147,10719200,device,2.0,False
66604,10201147,10792476,device,2.0,False
66605,10201147,11001736,device,2.0,False
66606,10201147,12451357,device,2.0,False
66607,10201147,12894354,device,2.0,False
66608,10201147,12949286,device,2.0,False
66609,10201147,13563202,device,2.0,False
66610,10201147,13701324,device,2.0,False
66611,10201147,14474003,device,2.0,False
66612,10201147,14556041,device,2.0,False
66613,10201731,15490959,card_addr,1.0,False
66614,10201762,14076013,card_addr,1.0,False
66615,10201826,12811037,card_addr,1.0,False
66616,10203314,13828288,card_addr,1.0,False
66617,10205127,11087447,device,2.0,False
66618,10205127,12140272,device,2.0,False
66619,10205127,15131379,device,2.0,False
66620,10205587,11635729,device,2.0,False
66621,10207393,11941982,card_addr,1.0,False
66622,10209485,15146659,card_addr,1.0,False
66623,10210893,10930128,card_addr,1.0,False
66624,10211628,12046273,device,2.0,False
66625,10211628,14668781,device,2.0,False
66626,10212627,15908006,card_addr,1.0,False
66627,10212782,14271244,card_addr,1.0,False
66628,10213097,14441131,card_addr,1.0,False
66629,10213496,15170443,card_addr,1.0,False
66630,10213676,10868486,device,2.0,False
66631,10213676,11329064,device,2.0,False
66632,10213676,14780377,device,2.0,False
66633,10214221,10555006,device,2.0,False
66634,10214221,11689624,device,2.0,False
66635,10214221,12799457,device,2.0,False
66636,10214221,15284332,device,2.0,False
66637,10214221,16462029,device,2.0,False
66638,10214221,16664806,device,2.0,False
66639,10214438,14062456,card_addr,1.0,False
66640,10215917,10498320,card_addr,1.0,False
66641,10215966,11574207,card_addr,1.0,False
66642,10216707,10706622,device,2.0,False
66643,10216707,11982036,device,2.0,False
66644,10216707,13167799,device,2.0,False
66645,10216707,13285957,device,2.0,False
66646,10216707,16225917,device,2.0,False
66647,10216707,16768265,device,2.0,False
66648,10217397,15080070,device,2.0,False
66649,10218661,14411664,card_addr,1.0,False
66650,10221072,11090423,device,2.0,False
66651,10221072,11105584,device,2.0,False
66652,10221072,11650546,device,2.0,False
66653,10221072,15171241,device,2.0,False
66654,10221072,16011842,device,2.0,False
66655,10221072,16385040,device,2.0,False
66656,10222078,10597818,card_addr,1.0,False
66657,10222685,10473623,device,2.0,False
66658,10222685,11551374,device,2.0,False
66659,10222685,12944022,device,2.0,False
66660,10222685,13236342,device,2.0,False
66661,10222685,13606155,device,2.0,False
66662,10222685,15402361,device,2.0,False
66663,10222685,15799773,device,2.0,False
66664,10223428,10379096,device,2.0,False
66665,10223428,14161501,device,2.0,False
66666,10223428,16570178,device,2.0,False
66667,10225263,10225588,device,2.0,False
66668,10225263,11010111,device,2.0,False
66669,10225263,11306459,device,2.0,False
66670,10225263,12014003,device,2.0,False
66671,10225263,13551543,device,2.0,False
66672,10225263,15246895,device,2.0,False
66673,10225263,16543146,device,2.0,False
66674,10225588,11010111,device,2.0,False
66675,10225588,11306459,device,2.0,False
66676,10225588,12014003,device,2.0,False
66677,10225588,13551543,device,2.0,False
66678,10225588,15246895,device,2.0,False
66679,10225588,16543146,device,2.0,False
66680,10226045,11591440,card_addr,1.0,False
66681,10226358,15123636,card_addr,1.0,False
66682,10226398,12232686,device,2.0,False
66683,10227231,10663568,device,2.0,False
66684,10227231,11057207,device,2.0,False
66685,10227231,11402165,device,2.0,False
66686,10227231,11444145,device,2.0,False
66687,10227231,11747222,device,2.0,False
66688,10227231,11980069,device,2.0,False
66689,10227231,12100338,device,2.0,False
66690,10227231,12144236,device,2.0,False
66691,10227231,12848876,device,2.0,False
66692,10227231,13925788,device,2.0,False
66693,10227231,14120990,device,2.0,False
66694,10227231,14154515,device,2.0,False
66695,10227231,14188929,device,2.0,False
66696,10227231,14588675,device,2.0,False
66697,10227231,14832326,device,2.0,False
66698,10227231,14965199,device,2.0,False
66699,10227231,15450516,device,2.0,False
66700,10227231,16198376,device,2.0,False
66701,10227231,16339068,device,2.0,False
66702,10227231,16361338,device,2.0,False
66703,10227231,16576793,device,2.0,False
66704,10228155,11299731,card_addr,1.0,True
66705,10228155,11299731,device,2.0,True
66706,10228155,12093035,card_addr,1.0,True
66707,10228155,12093035,device,2.0,True
66708,10228155,12581666,card_addr,1.0,True
66709,10228155,12581666,device,2.0,True
66710,10228155,15628882,card_addr,1.0,True
66711,10228155,15628882,device,2.0,True
66712,10228155,16502006,card_addr,1.0,True
66713,10228155,16502006,device,2.0,True
66714,10228155,16766513,card_addr,1.0,True
66715,10228155,16766513,device,2.0,True
66716,10228742,10455973,device,2.0,False
66717,10228742,10678878,device,2.0,False
66718,10228742,11673418,device,2.0,False
66719,10228742,14466246,device,2.0,False
66720,10228742,15557768,device,2.0,False
66721,10228742,16187987,device,2.0,False
66722,10229340,11767837,card_addr,1.0,False
66723,10229575,10311037,device,2.0,False
66724,10229575,10341267,device,2.0,False
66725,10229575,13528258,device,2.0,False
66726,10229575,13821172,device,2.0,False
66727,10229575,14368613,device,2.0,False
66728,10229575,15959116,device,2.0,False
66729,10231393,11320194,device,2.0,False
66730,10231393,12721707,device,2.0,False
66731,10231393,13248722,device,2.0,False
66732,10231393,13376163,device,2.0,False
66733,10231393,13377378,device,2.0,False
66734,10231393,14298450,device,2.0,False
66735,10231393,16635735,device,2.0,False
66736,10233404,12321948,device,2.0,False
66737,10233404,13593069,device,2.0,False
66738,10233404,14819021,device,2.0,False
66739,10233404,15008890,device,2.0,False
66740,10233404,15958511,device,2.0,False
66741,10234176,11370069,device,2.0,False
66742,10234176,12755547,device,2.0,False
66743,10234176,13745671,device,2.0,False
66744,10234176,15732148,device,2.0,False
66745,10234176,16338082,device,2.0,False
66746,10235069,14443113,device,2.0,False
66747,10235998,11169499,device,2.0,False
66748,10235998,11662344,device,2.0,False
66749,10235998,12776155,device,2.0,False
66750,10235998,12937909,device,2.0,False
66751,10235998,13404965,device,2.0,False
66752,10235998,14030834,device,2.0,False
66753,10235998,14411264,device,2.0,False
66754,10235998,14789288,device,2.0,False
66755,10235998,15737338,device,2.0,False
66756,10235998,15850525,device,2.0,False
66757,10237125,15279802,card_addr,1.0,False
66758,10238773,14842237,card_addr,1.0,False
66759,10238899,14895288,card_addr,1.0,False
66760,10239376,10502228,card_addr,1.0,False
66761,10243057,10695111,card_addr,1.0,False
66762,10244655,16370725,card_addr,1.0,False
66763,10244929,10613393,card_addr,1.0,False
66764,10245696,10287033,device,2.0,False
66765,10245696,10526526,device,2.0,False
66766,10245696,10937906,device,2.0,False
66767,10245696,11360614,device,2.0,False
66768,10245696,11634847,device,2.0,False
66769,10245696,11823548,device,2.0,False
66770,10245696,11897725,device,2.0,False
66771,10245696,12594706,device,2.0,False
66772,10245696,13040440,device,2.0,False
66773,10245696,13659841,device,2.0,False
66774,10245696,14303276,device,2.0,False
66775,10245696,14724513,device,2.0,False
66776,10245696,15680750,device,2.0,False
66777,10246724,16689471,card_addr,1.0,False
66778,10246866,10326654,card_addr,1.0,False
66779,10248364,10532899,device,2.0,False
66780,10248364,10770681,device,2.0,False
66781,10248364,12597149,device,2.0,False
66782,10248364,12860798,device,2.0,False
66783,10248364,13250732,device,2.0,False
66784,10248364,15071974,device,2.0,False
66785,10248364,15472515,device,2.0,False
66786,10248438,10296480,device,2.0,False
66787,10248438,11484031,device,2.0,False
66788,10248438,12392479,device,2.0,False
66789,10248438,13012876,device,2.0,False
66790,10248438,13560003,device,2.0,False
66791,10248438,13828449,device,2.0,False
66792,10248438,13869796,device,2.0,False
66793,10248438,14440969,device,2.0,False
66794,10248438,15160304,device,2.0,False
66795,10248438,15348491,device,2.0,False
66796,10248438,16078408,device,2.0,False
66797,10248438,16366587,device,2.0,False
66798,10248438,16757144,device,2.0,False
66799,10249176,16706500,card_addr,1.0,False
66800,10249619,10598084,device,2.0,False
66801,10249619,12183002,device,2.0,False
66802,10249619,13161040,device,2.0,False
66803,10249619,15694116,device,2.0,False
66804,10249957,11099654,card_addr,1.0,False
66805,10250059,16345576,card_addr,1.0,False
66806,10250195,10306221,device,2.0,False
66807,10250195,10460132,device,2.0,False
66808,10250195,10556391,device,2.0,False
66809,10250195,10955588,device,2.0,False
66810,10250195,11173791,device,2.0,False
66811,10250195,11728984,device,2.0,False
66812,10250195,12334634,device,2.0,False
66813,10250195,12556275,device,2.0,False
66814,10250195,12617811,device,2.0,False
66815,10250195,13092580,device,2.0,False
66816,10250195,15058600,device,2.0,False
66817,10250195,15061170,device,2.0,False
66818,10250195,15599166,device,2.0,False
66819,10250195,16491630,device,2.0,False
66820,10251119,10587442,device,2.0,False
66821,10251119,11415866,device,2.0,False
66822,10251119,13636006,device,2.0,False
66823,10251119,13745042,device,2.0,False
66824,10251119,14044678,device,2.0,False
66825,10251119,14461590,device,2.0,False
66826,10251119,14562000,device,2.0,False
66827,10251119,14799559,device,2.0,False
66828,10251119,14900566,device,2.0,False
66829,10251119,15567932,card_addr,1.0,False
66830,10252256,14042259,card_addr,1.0,False
66831,10252277,13671298,card_addr,1.0,False
66832,10254414,11123412,card_addr,1.0,False
66833,10254464,15621290,card_addr,1.0,False
66834,10254523,11727203,device,2.0,False
66835,10254523,12248916,device,2.0,False
66836,10254523,12647338,device,2.0,False
66837,10254523,12992416,device,2.0,False
66838,10254523,13090948,device,2.0,False
66839,10254523,13213869,device,2.0,False
66840,10254523,13696151,device,2.0,False
66841,10254523,13846273,device,2.0,False
66842,10254523,15232827,device,2.0,False
66843,10254523,16166143,device,2.0,False
66844,10254523,16372252,device,2.0,False
66845,10254595,10761432,device,2.0,False
66846,10254595,10895025,device,2.0,False
66847,10254595,11790388,device,2.0,False
66848,10254595,12875550,device,2.0,False
66849,10254595,12913008,device,2.0,False
66850,10254595,13654618,device,2.0,False
66851,10254595,13882040,device,2.0,False
66852,10254595,15374219,device,2.0,False
66853,10254595,15514315,device,2.0,False
66854,10254595,16408873,device,2.0,False
66855,10255686,13346797,card_addr,1.0,False
66856,10259495,10450603,device,2.0,False
66857,10259495,11597628,device,2.0,False
66858,10259495,11710144,device,2.0,False
66859,10259495,13610021,device,2.0,False
66860,10259495,13939396,device,2.0,False
66861,10259495,14371372,device,2.0,False
66862,10259495,14472286,device,2.0,False
66863,10259495,14560194,device,2.0,False
66864,10259495,14594909,device,2.0,False
66865,10259495,16149849,device,2.0,False
66866,10259495,16244429,device,2.0,False
66867,10259495,16555339,device,2.0,False
66868,10259495,16652274,device,2.0,False
66869,10259691,10384874,device,2.0,False
66870,10259691,10668108,device,2.0,False
66871,10259691,11254104,device,2.0,False
66872,10259691,11770907,device,2.0,False
66873,10259691,11824220,device,2.0,False
66874,10259691,11928351,device,2.0,False
66875,10259691,12494765,device,2.0,False
66876,10259691,12542957,device,2.0,False
66877,10259691,12689922,device,2.0,False
66878,10259691,12796499,device,2.0,False
66879,10259691,13088953,device,2.0,False
66880,10259691,13325567,device,2.0,False
66881,10259691,14084083,device,2.0,False
66882,10259691,14422185,device,2.0,False
66883,10259691,14540499,device,2.0,False
66884,10259691,14836656,device,2.0,False
66885,10259691,16007897,device,2.0,False
66886,10259691,16261415,device,2.0,False
66887,10259691,16417334,device,2.0,False
66888,10259691,16448575,device,2.0,False
66889,10260922,13612666,card_addr,1.0,False
66890,10262470,15199591,card_addr,1.0,False
66891,10262674,12760590,device,2.0,False
66892,10262674,15307506,device,2.0,False
66893,10262674,16332353,device,2.0,False
66894,10262674,16395739,device,2.0,False
66895,10262923,12337939,card_addr,1.0,False
66896,10263014,10576992,device,2.0,False
66897,10263014,11142141,device,2.0,False
66898,10263014,11370509,device,2.0,False
66899,10263014,14744639,device,2.0,False
66900,10269596,13037345,device,2.0,False
66901,10269596,14465852,device,2.0,False
66902,10269596,14905201,device,2.0,False
66903,10269596,15034496,device,2.0,False
66904,10270295,14886484,card_addr,1.0,False
66905,10272089,11832660,device,2.0,False
66906,10272089,11875555,device,2.0,False
66907,10272089,12077435,device,2.0,False
66908,10272089,15165243,device,2.0,False
66909,10272089,16151627,device,2.0,False
66910,10272089,16399021,device,2.0,False
66911,10272695,10651742,card_addr,1.0,True
66912,10272695,11072505,card_addr,1.0,True
66913,10272695,11081200,card_addr,1.0,True
66914,10272695,12615070,card_addr,1.0,True
66915,10272695,12976059,card_addr,1.0,True
66916,10272695,13037708,card_addr,1.0,True
66917,10272695,14124806,card_addr,1.0,True
66918,10272695,15179759,card_addr,1.0,True
66919,10272695,15968339,card_addr,1.0,True
66920,10272695,16681777,card_addr,1.0,True
66921,10277413,10349207,device,2.0,False
66922,10277413,10353178,device,2.0,False
66923,10277413,11086147,device,2.0,False
66924,10277413,11762718,device,2.0,False
66925,10277413,12607208,device,2.0,False
66926,10277413,13864871,device,2.0,False
66927,10277413,14007287,device,2.0,False
66928,10277413,14092546,device,2.0,False
66929,10277413,14155570,device,2.0,False
66930,10277413,14642542,device,2.0,False
66931,10277413,14652196,device,2.0,False
66932,10277413,14754868,device,2.0,False
66933,10277413,14891474,device,2.0,False
66934,10277413,15048762,device,2.0,False
66935,10277413,15516747,device,2.0,False
66936,10277413,15567356,device,2.0,False
66937,10277413,16153963,device,2.0,False
66938,10277669,12418118,card_addr,1.0,False
66939,10277764,11773197,card_addr,1.0,False
66940,10277764,14006634,card_addr,1.0,False
66941,10278358,11049666,device,2.0,False
66942,10278358,11154622,device,2.0,False
66943,10278358,11936654,device,2.0,False
66944,10278358,13388008,device,2.0,False
66945,10278358,13485225,device,2.0,False
66946,10278358,13524323,device,2.0,False
66947,10278358,15275112,device,2.0,False
66948,10278358,15573598,device,2.0,False
66949,10278358,16081337,device,2.0,False
66950,10278434,10353192,device,2.0,False
66951,10278434,11834690,device,2.0,False
66952,10278434,12003135,device,2.0,False
66953,10278434,12025778,device,2.0,False
66954,10278434,13154307,device,2.0,False
66955,10278434,13396097,device,2.0,False
66956,10278434,13948019,device,2.0,False
66957,10278434,14352615,device,2.0,False
66958,10278434,15455852,device,2.0,False
66959,10278434,15968894,device,2.0,False
66960,10278434,16308431,device,2.0,False
66961,10278434,16338047,device,2.0,False
66962,10278608,13127847,device,2.0,False
66963,10278608,13166101,device,2.0,False
66964,10278608,14530106,device,2.0,False
66965,10278608,14678856,device,2.0,False
66966,10278608,14773533,device,2.0,False
66967,10278608,15604927,device,2.0,False
66968,10278608,15865560,device,2.0,False
66969,10278608,15947957,device,2.0,False
66970,10278608,16315904,device,2.0,False
66971,10278608,16505656,device,2.0,False
66972,10278608,16656992,device,2.0,False
66973,10278630,10611933,device,2.0,False
66974,10278630,11494836,device,2.0,False
66975,10278630,11620848,device,2.0,False
66976,10278630,13084467,device,2.0,False
66977,10278630,14383503,device,2.0,False
66978,10278630,16594200,device,2.0,False
66979,10278881,11309510,card_addr,1.0,False
66980,10279632,11257822,device,2.0,False
66981,10279632,12063683,device,2.0,False
66982,10279632,12732560,device,2.0,False
66983,10279632,13499665,device,2.0,False
66984,10279632,13886417,device,2.0,False
66985,10279632,14065461,device,2.0,False
66986,10279632,14533174,device,2.0,False
66987,10283255,10810715,card_addr,1.0,False
66988,10283958,10950098,card_addr,1.0,False
66989,10285569,12491511,device,2.0,False
66990,10285569,16603471,device,2.0,False
66991,10285636,10375206,device,2.0,False
66992,10285636,10901237,device,2.0,False
66993,10285636,11277966,device,2.0,False
66994,10285636,11605631,device,2.0,False
66995,10285636,12278084,device,2.0,False
66996,10285636,12417112,device,2.0,False
66997,10285636,12500684,device,2.0,False
66998,10285636,12564156,device,2.0,False
66999,10285636,12756545,device,2.0,False
67000,10285636,12964816,device,2.0,False
67001,10285636,13471556,device,2.0,False
67002,10285636,13810740,device,2.0,False
67003,10285636,13842322,device,2.0,False
67004,10285636,14606211,device,2.0,False
67005,10285636,15531607,device,2.0,False
67006,10285636,16256535,device,2.0,False
67007,10286482,12653083,card_addr,1.0,False
67008,10287033,10526526,device,2.0,False
67009,10287033,10937906,device,2.0,False
67010,10287033,11360614,device,2.0,False
67011,10287033,11634847,device,2.0,False
67012,10287033,11823548,device,2.0,False
67013,10287033,11897725,device,2.0,False
67014,10287033,12594706,device,2.0,False
67015,10287033,13040440,device,2.0,False
67016,10287033,13659841,device,2.0,False
67017,10287033,14303276,device,2.0,False
67018,10287033,14724513,device,2.0,False
67019,10287033,15680750,device,2.0,False
67020,10288016,11231211,device,2.0,False
67021,10288016,12668242,device,2.0,False
67022,10288016,14518655,device,2.0,False
67023,10288016,14562870,device,2.0,False
67024,10288016,15722919,device,2.0,False
67025,10288016,15856360,device,2.0,False
67026,10288016,16345576,device,2.0,False
67027,10291279,11746356,card_addr,1.0,False
67028,10292635,11402294,device,2.0,False
67029,10292635,13506981,device,2.0,False
67030,10292635,14028522,device,2.0,False
67031,10292635,14602264,device,2.0,False
67032,10292635,15118299,device,2.0,False
67033,10292635,15130644,card_addr,1.0,False
67034,10293573,13647954,card_addr,1.0,False
67035,10294781,10397368,device,2.0,False
67036,10294781,10704314,card_addr,1.0,False
67037,10294781,10769013,device,2.0,False
67038,10294781,10889613,device,2.0,False
67039,10294781,11580491,device,2.0,False
67040,10294781,11673521,device,2.0,False
67041,10294781,11785836,device,2.0,False
67042,10294781,12176988,device,2.0,False
67043,10294781,12434015,device,2.0,False
67044,10294781,12602461,device,2.0,False
67045,10294781,12865224,device,2.0,False
67046,10294781,13493361,device,2.0,False
67047,10294781,14530848,device,2.0,False
67048,10294781,14601601,device,2.0,False
67049,10294781,14864400,device,2.0,False
67050,10294781,15053369,device,2.0,False
67051,10294781,15055720,device,2.0,False
67052,10294781,15288620,device,2.0,False
67053,10294781,15679046,device,2.0,False
67054,10294781,16256231,device,2.0,False
67055,10294781,16453509,device,2.0,False
67056,10294952,13984772,card_addr,1.0,False
67057,10296480,11484031,device,2.0,False
67058,10296480,12392479,device,2.0,False
67059,10296480,13012876,device,2.0,False
67060,10296480,13560003,device,2.0,False
67061,10296480,13828449,device,2.0,False
67062,10296480,13869796,device,2.0,False
67063,10296480,14440969,device,2.0,False
67064,10296480,15160304,device,2.0,False
67065,10296480,15348491,device,2.0,False
67066,10296480,16078408,device,2.0,False
67067,10296480,16366587,device,2.0,False
67068,10296480,16757144,device,2.0,False
67069,10296991,14760929,card_addr,1.0,False
67070,10297115,13626877,card_addr,1.0,False
67071,10297859,11558890,device,2.0,False
67072,10297859,15683168,device,2.0,False
67073,10297859,16415345,device,2.0,False
67074,10298513,13654964,card_addr,1.0,False
67075,10299035,10498210,device,2.0,False
67076,10299035,10749837,device,2.0,False
67077,10299035,10943112,device,2.0,False
67078,10299035,11009653,device,2.0,False
67079,10299035,11694418,device,2.0,False
67080,10299035,12506170,device,2.0,False
67081,10299035,14238123,device,2.0,False
67082,10299035,14489778,device,2.0,False
67083,10299035,16701083,device,2.0,False
67084,10299035,16776755,device,2.0,False
67085,10299326,11461930,device,2.0,False
67086,10299326,11609488,device,2.0,False
67087,10299326,14322326,device,2.0,False
67088,10299326,14919968,device,2.0,False
67089,10299326,15725897,device,2.0,False
67090,10300522,10598277,card_addr,1.0,False
67091,10301508,10949752,card_addr,1.0,False
67092,10304763,10474525,device,2.0,False
67093,10304763,10518672,device,2.0,False
67094,10304763,10617636,device,2.0,False
67095,10304763,11461124,device,2.0,False
67096,10304763,11643437,device,2.0,False
67097,10304763,11832242,device,2.0,False
67098,10304763,11846428,device,2.0,False
67099,10304763,11948260,device,2.0,False
67100,10304763,12764043,device,2.0,False
67101,10304763,12821271,device,2.0,False
67102,10304763,12872504,device,2.0,False
67103,10304763,13165421,device,2.0,False
67104,10304763,13637738,device,2.0,False
67105,10304763,14205202,device,2.0,False
67106,10304763,14220295,device,2.0,False
67107,10304763,14489066,device,2.0,False
67108,10304763,14578511,device,2.0,False
67109,10304763,15464424,device,2.0,False
67110,10304763,16642587,device,2.0,False
67111,10305203,11274028,device,2.0,False
67112,10305203,13009655,device,2.0,False
67113,10305203,15088429,device,2.0,False
67114,10306221,10460132,device,2.0,False
67115,10306221,10556391,device,2.0,False
67116,10306221,10955588,device,2.0,False
67117,10306221,11173791,device,2.0,False
67118,10306221,11728984,device,2.0,False
67119,10306221,12334634,device,2.0,False
67120,10306221,12556275,device,2.0,False
67121,10306221,12617811,device,2.0,False
67122,10306221,13092580,device,2.0,False
67123,10306221,15058600,device,2.0,False
67124,10306221,15061170,device,2.0,False
67125,10306221,15599166,device,2.0,False
67126,10306221,16491630,device,2.0,False
67127,10306264,11721703,device,2.0,False
67128,10306264,13746853,device,2.0,False
67129,10306264,16531005,device,2.0,False
67130,10308811,10480869,device,2.0,False
67131,10308811,11767720,device,2.0,False
67132,10308811,12308772,device,2.0,False
67133,10308811,15385155,device,2.0,False
67134,10308811,16512608,device,2.0,False
67135,10309940,10662595,device,2.0,False
67136,10309940,16607238,device,2.0,False
67137,10309969,10877747,device,2.0,False
67138,10309969,16446595,device,2.0,False
67139,10310066,11271748,device,2.0,False
67140,10310066,11816187,device,2.0,False
67141,10310066,12688672,device,2.0,False
67142,10310066,13376554,device,2.0,False
67143,10310183,12838382,card_addr,1.0,False
67144,10310218,11981636,card_addr,1.0,False
67145,10310429,16418318,card_addr,1.0,False
67146,10310564,11702831,device,2.0,False
67147,10310564,13978279,device,2.0,False
67148,10310564,14634838,device,2.0,False
67149,10310993,12149103,device,2.0,False
67150,10310993,13479203,device,2.0,False
67151,10310993,14130306,device,2.0,False
67152,10310993,14911480,device,2.0,False
67153,10310993,15400508,device,2.0,False
67154,10310993,16473331,device,2.0,False
67155,10311037,10341267,device,2.0,False
67156,10311037,13528258,device,2.0,False
67157,10311037,13821172,device,2.0,False
67158,10311037,14368613,device,2.0,False
67159,10311037,15959116,device,2.0,False
67160,10312204,13928702,card_addr,1.0,False
67161,10312797,13809253,card_addr,1.0,True
67162,10312797,15443945,card_addr,1.0,True
67163,10314224,10850805,device,2.0,False
67164,10314224,12721798,device,2.0,False
67165,10314224,14645639,device,2.0,False
67166,10314224,14842596,device,2.0,False
67167,10314224,14969980,device,2.0,False
67168,10314224,16599965,device,2.0,False
67169,10314800,11268610,card_addr,1.0,False
67170,10315427,14827726,card_addr,1.0,False
67171,10316120,14527381,card_addr,1.0,False
67172,10316332,14565355,card_addr,1.0,False
67173,10317306,12616197,card_addr,1.0,False
67174,10317642,11469034,device,2.0,False
67175,10321429,12730289,card_addr,1.0,False
67176,10322919,12532375,card_addr,1.0,False
67177,10324659,14177674,card_addr,1.0,False
67178,10325932,11197087,card_addr,1.0,False
67179,10327002,10384221,device,2.0,False
67180,10327002,11105285,device,2.0,False
67181,10327002,11772036,device,2.0,False
67182,10327002,13810445,device,2.0,False
67183,10327002,14154535,device,2.0,False
67184,10327002,14567975,device,2.0,False
67185,10327002,15312946,device,2.0,False
